# 1time	2zRef	3thetaRef	4phiRef	5psiRef	6Ez	7Etheta	8Ephi	9Epsi	10Upuissance	11utheta	12uphi	13upsi	14PWMM1	15PWMM2	16PWMM3	17PWMM4
8.135776	0.800000	0.000000	0.000000	0.000000	0.322923	-0.507646	-0.062386	-0.047584	250.000000	-12.110820	-1.986189	0.000000	264.096985	260.124634	235.902985	239.875366
8.137775	0.800000	0.000000	0.000000	0.000000	0.322753	-0.509380	-0.061825	-0.047313	250.000000	-12.155686	-1.976210	0.000000	264.131897	260.179504	235.868103	239.820526
8.139775	0.800000	0.000000	0.000000	0.000000	0.322587	-0.511084	-0.061267	-0.047043	250.000000	-12.200000	-1.966266	0.000000	264.166290	260.233734	235.833740	239.766266
8.141775	0.800000	0.000000	0.000000	0.000000	0.322424	-0.512746	-0.060728	-0.046772	250.000000	-12.243491	-1.956718	0.000000	264.200226	260.286774	235.799805	239.713226
8.143775	0.800000	0.000000	0.000000	0.000000	0.322264	-0.514367	-0.060209	-0.046502	250.000000	-12.286196	-1.947541	0.000000	264.233734	260.338654	235.766266	239.661346
8.145775	0.800000	0.000000	0.000000	0.000000	0.322108	-0.515949	-0.059708	-0.046231	250.000000	-12.328145	-1.938711	0.000000	264.266876	260.389435	235.733154	239.610565
8.147775	0.800000	0.000000	0.000000	0.000000	0.321955	-0.517492	-0.059226	-0.045963	250.000000	-12.369370	-1.930247	0.000000	264.299622	260.439148	235.700378	239.560883
8.149775	0.800000	0.000000	0.000000	0.000000	0.321804	-0.519000	-0.058761	-0.045695	250.000000	-12.409900	-1.922125	0.000000	264.332031	260.487793	235.667984	239.512222
8.151774	0.800000	0.000000	0.000000	0.000000	0.321657	-0.520480	-0.058315	-0.045429	250.000000	-12.449907	-1.914381	0.000000	264.364288	260.535553	235.635712	239.464478
8.153774	0.800000	0.000000	0.000000	0.000000	0.321513	-0.521933	-0.057888	-0.045164	250.000000	-12.489402	-1.906989	0.000000	264.396393	260.582428	235.603622	239.417587
8.155774	0.800000	0.000000	0.000000	0.000000	0.321371	-0.523358	-0.057477	-0.044901	250.000000	-12.528385	-1.899923	0.000000	264.428314	260.628448	235.571701	239.371536
8.157774	0.800000	0.000000	0.000000	0.000000	0.321233	-0.524779	-0.057084	-0.044638	250.000000	-12.567293	-1.893193	0.000000	264.460480	260.674103	235.539520	239.325897
8.159774	0.800000	0.000000	0.000000	0.000000	0.321097	-0.526192	-0.056706	-0.044376	250.000000	-12.606081	-1.886775	0.000000	264.492859	260.719299	235.507141	239.280701
8.161774	0.800000	0.000000	0.000000	0.000000	0.320885	-0.527609	-0.056344	-0.044115	250.000000	-12.644974	-1.880670	0.000000	264.525635	260.764282	235.474350	239.235703
8.163774	0.800000	0.000000	0.000000	0.000000	0.320676	-0.529027	-0.055998	-0.043853	250.000000	-12.683903	-1.874855	0.000000	264.558746	260.809052	235.441254	239.190948
8.165773	0.800000	0.000000	0.000000	0.000000	0.320473	-0.530442	-0.055665	-0.043592	250.000000	-12.722815	-1.869309	0.000000	264.592133	260.853485	235.407883	239.146500
8.167773	0.800000	0.000000	0.000000	0.000000	0.320273	-0.531886	-0.055345	-0.043331	250.000000	-12.762328	-1.864031	0.000000	264.626373	260.898285	235.373642	239.101700
8.169773	0.800000	0.000000	0.000000	0.000000	0.320077	-0.533352	-0.055039	-0.043071	250.000000	-12.802320	-1.859001	0.000000	264.661316	260.943298	235.338684	239.056671
8.171773	0.800000	0.000000	0.000000	0.000000	0.319885	-0.534848	-0.054745	-0.042812	250.000000	-12.842941	-1.854226	0.000000	264.697174	260.988739	235.302826	239.011292
8.173773	0.800000	0.000000	0.000000	0.000000	0.319697	-0.536368	-0.054464	-0.042553	250.000000	-12.884060	-1.849686	0.000000	264.733765	261.034363	235.266251	238.965622
8.175773	0.800000	0.000000	0.000000	0.000000	0.319513	-0.537905	-0.054194	-0.042295	250.000000	-12.925565	-1.845364	0.000000	264.770935	261.080200	235.229065	238.919800
8.177773	0.800000	0.000000	0.000000	0.000000	0.319332	-0.539489	-0.053938	-0.042039	250.000000	-12.968038	-1.841326	0.000000	264.809387	261.126709	235.190643	238.873291
8.179772	0.800000	0.000000	0.000000	0.000000	0.319155	-0.541112	-0.053695	-0.041784	250.000000	-13.011307	-1.837546	0.000000	264.848846	261.173737	235.151154	238.826233
8.181772	0.800000	0.000000	0.000000	0.000000	0.318982	-0.542776	-0.053467	-0.041527	250.000000	-13.055458	-1.834049	0.000000	264.889496	261.221405	235.110504	238.778595
8.183772	0.800000	0.000000	0.000000	0.000000	0.318812	-0.544475	-0.053251	-0.041270	250.000000	-13.100327	-1.830808	0.000000	264.931152	261.269531	235.068863	238.730484
8.185772	0.800000	0.000000	0.000000	0.000000	0.318645	-0.546201	-0.053048	-0.041012	250.000000	-13.145761	-1.827803	0.000000	264.973541	261.317963	235.026428	238.682037
8.187772	0.800000	0.000000	0.000000	0.000000	0.318482	-0.547980	-0.052857	-0.040755	250.000000	-13.192303	-1.825034	0.000000	265.017334	261.367249	234.982666	238.632721
8.189772	0.800000	0.000000	0.000000	0.000000	0.318322	-0.549802	-0.052676	-0.040497	250.000000	-13.239748	-1.822479	0.000000	265.062225	261.417267	234.937775	238.582733
8.191772	0.800000	0.000000	0.000000	0.000000	0.318165	-0.551671	-0.052524	-0.040240	250.000000	-13.288153	-1.820489	0.000000	265.108643	261.467651	234.891357	238.532349
8.193771	0.800000	0.000000	0.000000	0.000000	0.318011	-0.553576	-0.052398	-0.039983	250.000000	-13.337330	-1.819001	0.000000	265.156342	261.518341	234.843674	238.481674
8.195771	0.800000	0.000000	0.000000	0.000000	0.317861	-0.555510	-0.052293	-0.039726	250.000000	-13.387119	-1.817963	0.000000	265.205078	261.569153	234.794922	238.430847
8.197771	0.800000	0.000000	0.000000	0.000000	0.317713	-0.557465	-0.052212	-0.039469	250.000000	-13.437371	-1.817384	0.000000	265.254761	261.619995	234.745239	238.380005
8.199771	0.800000	0.000000	0.000000	0.000000	0.317569	-0.559435	-0.052152	-0.039213	250.000000	-13.487959	-1.817213	0.000000	265.305145	261.670746	234.694824	238.329254
8.201771	0.800000	0.000000	0.000000	0.000000	0.317427	-0.561433	-0.052127	-0.038956	250.000000	-13.539150	-1.817756	0.000000	265.356903	261.721405	234.643097	238.278595
8.203771	0.800000	0.000000	0.000000	0.000000	0.317288	-0.563453	-0.052133	-0.038700	250.000000	-13.590804	-1.818929	0.000000	265.409729	261.771851	234.590271	238.228119
8.205770	0.800000	0.000000	0.000000	0.000000	0.317152	-0.565486	-0.052167	-0.038443	250.000000	-13.642784	-1.820659	0.000000	265.463440	261.822144	234.536545	238.177872
8.207770	0.800000	0.000000	0.000000	0.000000	0.316894	-0.567527	-0.052229	-0.038187	250.000000	-13.694944	-1.822937	0.000000	265.517883	261.872009	234.482117	238.127991
8.209770	0.800000	0.000000	0.000000	0.000000	0.316642	-0.569569	-0.052315	-0.037931	250.000000	-13.747187	-1.825697	0.000000	265.572876	261.921509	234.427109	238.078506
8.211770	0.800000	0.000000	0.000000	0.000000	0.316394	-0.571608	-0.052441	-0.037674	250.000000	-13.799387	-1.829266	0.000000	265.628632	261.970123	234.371338	238.029877
8.213770	0.800000	0.000000	0.000000	0.000000	0.316151	-0.573638	-0.052602	-0.037416	250.000000	-13.851473	-1.833544	0.000000	265.685028	262.017914	234.314987	237.982071
8.215770	0.800000	0.000000	0.000000	0.000000	0.315914	-0.575658	-0.052794	-0.037156	250.000000	-13.903379	-1.838441	0.000000	265.741821	262.064941	234.258179	237.935059
8.217770	0.800000	0.000000	0.000000	0.000000	0.315681	-0.577685	-0.053016	-0.036895	250.000000	-13.955467	-1.843935	0.000000	265.799408	262.111542	234.200592	237.888458
8.219769	0.800000	0.000000	0.000000	0.000000	0.315452	-0.579713	-0.053263	-0.036632	250.000000	-14.007637	-1.849948	0.000000	265.857574	262.157684	234.142426	237.842316
8.221769	0.800000	0.000000	0.000000	0.000000	0.315228	-0.581747	-0.053536	-0.036367	250.000000	-14.059953	-1.856482	0.000000	265.916443	262.203491	234.083572	237.796524
8.223769	0.800000	0.000000	0.000000	0.000000	0.315009	-0.583782	-0.053832	-0.036100	250.000000	-14.112322	-1.863464	0.000000	265.975800	262.248871	234.024216	237.751144
8.225769	0.800000	0.000000	0.000000	0.000000	0.314794	-0.585813	-0.054146	-0.035831	250.000000	-14.164661	-1.870833	0.000000	266.035492	262.293854	233.964508	237.706177
8.227769	0.800000	0.000000	0.000000	0.000000	0.314584	-0.587845	-0.054480	-0.035560	250.000000	-14.217054	-1.878606	0.000000	266.095642	262.338440	233.904343	237.661545
8.229769	0.800000	0.000000	0.000000	0.000000	0.314377	-0.589873	-0.054831	-0.035287	250.000000	-14.269416	-1.886725	0.000000	266.156128	262.382690	233.843872	237.617310
8.231769	0.800000	0.000000	0.000000	0.000000	0.314175	-0.591892	-0.055198	-0.035011	250.000000	-14.321635	-1.895169	0.000000	266.216797	262.426453	233.783188	237.573532
8.233768	0.800000	0.000000	0.000000	0.000000	0.313977	-0.593899	-0.055578	-0.034732	250.000000	-14.373652	-1.903885	0.000000	266.277527	262.469788	233.722458	237.530228
8.235768	0.800000	0.000000	0.000000	0.000000	0.313782	-0.595891	-0.055970	-0.034450	250.000000	-14.425413	-1.912828	0.000000	266.338257	262.512573	233.661758	237.487411
8.237768	0.800000	0.000000	0.000000	0.000000	0.313592	-0.597874	-0.056372	-0.034165	250.000000	-14.477016	-1.921996	0.000000	266.399017	262.555023	233.600983	237.444977
8.239768	0.800000	0.000000	0.000000	0.000000	0.313405	-0.599843	-0.056782	-0.033877	250.000000	-14.528406	-1.931346	0.000000	266.459747	262.597076	233.540237	237.402939
8.241768	0.800000	0.000000	0.000000	0.000000	0.313222	-0.601820	-0.057184	-0.033586	250.000000	-14.579975	-1.940531	0.000000	266.520508	262.639465	233.479492	237.360565
8.243768	0.800000	0.000000	0.000000	0.000000	0.313043	-0.603799	-0.057578	-0.033292	250.000000	-14.631630	-1.949554	0.000000	266.581177	262.682068	233.418823	237.317932
8.245768	0.800000	0.000000	0.000000	0.000000	0.312868	-0.605776	-0.057963	-0.032995	250.000000	-14.683287	-1.958420	0.000000	266.641724	262.724854	233.358292	237.275131
8.247767	0.800000	0.000000	0.000000	0.000000	0.312695	-0.607745	-0.058340	-0.032695	250.000000	-14.734821	-1.967128	0.000000	266.701965	262.767700	233.298050	237.232315
8.249767	0.800000	0.000000	0.000000	0.000000	0.312527	-0.609703	-0.058709	-0.032393	250.000000	-14.786176	-1.975683	0.000000	266.761841	262.810486	233.238144	237.189499
8.251767	0.800000	0.000000	0.000000	0.000000	0.312226	-0.611656	-0.059071	-0.032088	250.000000	-14.837466	-1.984104	0.000000	266.821564	262.853363	233.178436	237.146637
8.253767	0.800000	0.000000	0.000000	0.000000	0.311931	-0.613600	-0.059426	-0.031780	250.000000	-14.888626	-1.992394	0.000000	266.881012	262.896210	233.118973	237.103775
8.255767	0.800000	0.000000	0.000000	0.000000	0.311642	-0.615533	-0.059775	-0.031470	250.000000	-14.939598	-2.000555	0.000000	266.940155	262.939056	233.059845	237.060944
8.257767	0.800000	0.000000	0.000000	0.000000	0.311358	-0.617451	-0.060115	-0.031155	250.000000	-14.990294	-2.008567	0.000000	266.998871	262.981720	233.001144	237.018265
8.259767	0.800000	0.000000	0.000000	0.000000	0.311081	-0.619350	-0.060448	-0.030837	250.000000	-15.040674	-2.016436	0.000000	267.057129	263.024231	232.942886	236.975754
8.261766	0.800000	0.000000	0.000000	0.000000	0.310809	-0.621228	-0.060773	-0.030515	250.000000	-15.090657	-2.024154	0.000000	267.114807	263.066528	232.885193	236.933502
8.263766	0.800000	0.000000	0.000000	0.000000	0.310542	-0.623083	-0.061091	-0.030189	250.000000	-15.140219	-2.031724	0.000000	267.171967	263.108490	232.828064	236.891510
8.265766	0.800000	0.000000	0.000000	0.000000	0.310281	-0.624914	-0.061401	-0.029859	250.000000	-15.189339	-2.039154	0.000000	267.228485	263.150177	232.771515	236.849823
8.267766	0.800000	0.000000	0.000000	0.000000	0.310025	-0.626728	-0.061705	-0.029525	250.000000	-15.238146	-2.046468	0.000000	267.284637	263.191681	232.715393	236.808319
8.269766	0.800000	0.000000	0.000000	0.000000	0.309774	-0.628523	-0.062003	-0.029186	250.000000	-15.286609	-2.053669	0.000000	267.340302	263.232941	232.659729	236.767059
8.271766	0.800000	0.000000	0.000000	0.000000	0.309528	-0.630295	-0.062295	-0.028843	250.000000	-15.334669	-2.060749	0.000000	267.395416	263.273895	232.604584	236.726074
8.273766	0.800000	0.000000	0.000000	0.000000	0.309287	-0.632045	-0.062580	-0.028495	250.000000	-15.382303	-2.067713	0.000000	267.450012	263.314575	232.549973	236.685410
8.275765	0.800000	0.000000	0.000000	0.000000	0.309051	-0.633771	-0.062860	-0.028143	250.000000	-15.429497	-2.074563	0.000000	267.504059	263.354950	232.495926	236.645065
8.277765	0.800000	0.000000	0.000000	0.000000	0.308819	-0.635481	-0.063149	-0.027788	250.000000	-15.476416	-2.081611	0.000000	267.558014	263.394806	232.441986	236.605194
8.279765	0.800000	0.000000	0.000000	0.000000	0.308592	-0.637175	-0.063446	-0.027429	250.000000	-15.523024	-2.088822	0.000000	267.611847	263.434174	232.388153	236.565796
8.281765	0.800000	0.000000	0.000000	0.000000	0.308370	-0.638847	-0.063750	-0.027067	250.000000	-15.569250	-2.096162	0.000000	267.665405	263.473083	232.334595	236.526917
8.283765	0.800000	0.000000	0.000000	0.000000	0.308152	-0.640498	-0.064058	-0.026703	250.000000	-15.615074	-2.103605	0.000000	267.718689	263.511475	232.281311	236.488525
8.285765	0.800000	0.000000	0.000000	0.000000	0.307938	-0.642126	-0.064369	-0.026335	250.000000	-15.660484	-2.111127	0.000000	267.771606	263.549377	232.228378	236.450638
8.287765	0.800000	0.000000	0.000000	0.000000	0.307729	-0.643728	-0.064683	-0.025966	250.000000	-15.705395	-2.118699	0.000000	267.824097	263.586670	232.175903	236.413300
8.289764	0.800000	0.000000	0.000000	0.000000	0.307524	-0.645303	-0.064998	-0.025594	250.000000	-15.749804	-2.126302	0.000000	267.876129	263.623505	232.123901	236.376495
8.291764	0.800000	0.000000	0.000000	0.000000	0.307323	-0.646871	-0.065314	-0.025220	250.000000	-15.794097	-2.133927	0.000000	267.928040	263.660156	232.071976	236.339828
8.293764	0.800000	0.000000	0.000000	0.000000	0.307126	-0.648429	-0.065630	-0.024845	250.000000	-15.838230	-2.141559	0.000000	267.979797	263.696655	232.020218	236.303329
8.295764	0.800000	0.000000	0.000000	0.000000	0.306933	-0.649976	-0.065946	-0.024468	250.000000	-15.882162	-2.149184	0.000000	268.031342	263.733002	231.968658	236.267029
8.297764	0.800000	0.000000	0.000000	0.000000	0.306597	-0.651505	-0.066277	-0.024092	250.000000	-15.925774	-2.157130	0.000000	268.082916	263.768646	231.917084	236.231354
8.299764	0.800000	0.000000	0.000000	0.000000	0.306268	-0.653015	-0.066621	-0.023715	250.000000	-15.969044	-2.165346	0.000000	268.134399	263.803711	231.865616	236.196304
8.301764	0.800000	0.000000	0.000000	0.000000	0.305945	-0.654526	-0.066976	-0.023339	250.000000	-16.012342	-2.173792	0.000000	268.186127	263.838531	231.813858	236.161453
8.303763	0.800000	0.000000	0.000000	0.000000	0.305628	-0.656033	-0.067341	-0.022965	250.000000	-16.055611	-2.182429	0.000000	268.238037	263.873169	231.761963	236.126831
8.305763	0.800000	0.000000	0.000000	0.000000	0.305318	-0.657535	-0.067712	-0.022590	250.000000	-16.098799	-2.191219	0.000000	268.290009	263.907562	231.709976	236.092422
8.307763	0.800000	0.000000	0.000000	0.000000	0.305014	-0.659047	-0.068090	-0.022216	250.000000	-16.142227	-2.200132	0.000000	268.342346	263.942078	231.657639	236.057907
8.309763	0.800000	0.000000	0.000000	0.000000	0.304717	-0.660566	-0.068472	-0.021842	250.000000	-16.185808	-2.209138	0.000000	268.394958	263.976685	231.605057	236.023331
8.311763	0.800000	0.000000	0.000000	0.000000	0.304425	-0.662084	-0.068855	-0.021469	250.000000	-16.229416	-2.218175	0.000000	268.447601	264.011261	231.552414	235.988754
8.313763	0.800000	0.000000	0.000000	0.000000	0.304139	-0.663599	-0.069238	-0.021096	250.000000	-16.272984	-2.227225	0.000000	268.500214	264.045746	231.499802	235.954239
8.315763	0.800000	0.000000	0.000000	0.000000	0.303859	-0.665108	-0.069621	-0.020724	250.000000	-16.316460	-2.236271	0.000000	268.552734	264.080200	231.447266	235.919800
8.317762	0.800000	0.000000	0.000000	0.000000	0.303584	-0.666604	-0.070000	-0.020354	250.000000	-16.359722	-2.245263	0.000000	268.604980	264.114441	231.395004	235.885544
8.319762	0.800000	0.000000	0.000000	0.000000	0.303315	-0.668087	-0.070376	-0.019985	250.000000	-16.402737	-2.254191	0.000000	268.656921	264.148560	231.343063	235.851456
8.321762	0.800000	0.000000	0.000000	0.000000	0.303051	-0.669562	-0.070748	-0.019618	250.000000	-16.445621	-2.263032	0.000000	268.708649	264.182587	231.291351	235.817413
8.323762	0.800000	0.000000	0.000000	0.000000	0.302792	-0.671026	-0.071114	-0.019252	250.000000	-16.488338	-2.271783	0.000000	268.760132	264.216553	231.239868	235.783447
8.325762	0.800000	0.000000	0.000000	0.000000	0.302539	-0.672479	-0.071475	-0.018888	250.000000	-16.530851	-2.280439	0.000000	268.811279	264.250427	231.188705	235.749588
8.327762	0.800000	0.000000	0.000000	0.000000	0.302291	-0.673918	-0.071813	-0.018526	250.000000	-16.573101	-2.288620	0.000000	268.861725	264.284454	231.138275	235.715515
8.329762	0.800000	0.000000	0.000000	0.000000	0.302047	-0.675341	-0.072128	-0.018166	250.000000	-16.615061	-2.296370	0.000000	268.911407	264.318695	231.088562	235.681305
8.331761	0.800000	0.000000	0.000000	0.000000	0.301809	-0.676744	-0.072422	-0.017808	250.000000	-16.656658	-2.303690	0.000000	268.960327	264.352966	231.039642	235.647034
8.333761	0.800000	0.000000	0.000000	0.000000	0.301575	-0.678127	-0.072695	-0.017451	250.000000	-16.697886	-2.310618	0.000000	269.008484	264.387268	230.991486	235.612732
8.335761	0.800000	0.000000	0.000000	0.000000	0.301346	-0.679490	-0.072951	-0.017096	250.000000	-16.738729	-2.317191	0.000000	269.055939	264.421539	230.944092	235.578461
8.337761	0.800000	0.000000	0.000000	0.000000	0.301122	-0.680830	-0.073189	-0.016742	250.000000	-16.779146	-2.323415	0.000000	269.102570	264.455719	230.897446	235.544266
8.339761	0.800000	0.000000	0.000000	0.000000	0.300902	-0.682147	-0.073411	-0.016389	250.000000	-16.819130	-2.329323	0.000000	269.148438	264.489807	230.851562	235.510193
8.341761	0.800000	0.000000	0.000000	0.000000	0.300517	-0.683440	-0.073616	-0.016037	250.000000	-16.858667	-2.334900	0.000000	269.193573	264.523773	230.806427	235.476227
8.343760	0.800000	0.000000	0.000000	0.000000	0.300139	-0.684710	-0.073806	-0.015685	250.000000	-16.897757	-2.340179	0.000000	269.237946	264.557587	230.762070	235.442429
8.345760	0.800000	0.000000	0.000000	0.000000	0.299769	-0.685956	-0.073983	-0.015334	250.000000	-16.936403	-2.345186	0.000000	269.281586	264.591217	230.718414	235.408783
8.347760	0.800000	0.000000	0.000000	0.000000	0.299407	-0.687178	-0.074143	-0.014984	250.000000	-16.974573	-2.349876	0.000000	269.324463	264.624695	230.675552	235.375290
8.349760	0.800000	0.000000	0.000000	0.000000	0.299051	-0.688374	-0.074289	-0.014634	250.000000	-17.012272	-2.354280	0.000000	269.366547	264.657990	230.633453	235.342010
8.351760	0.800000	0.000000	0.000000	0.000000	0.298703	-0.689545	-0.074419	-0.014284	250.000000	-17.049484	-2.358372	0.000000	269.407867	264.691132	230.592148	235.308884
8.353760	0.800000	0.000000	0.000000	0.000000	0.298362	-0.690691	-0.074535	-0.013934	250.000000	-17.086222	-2.362183	0.000000	269.448395	264.724030	230.551590	235.275955
8.355760	0.800000	0.000000	0.000000	0.000000	0.298028	-0.691813	-0.074639	-0.013584	250.000000	-17.122498	-2.365742	0.000000	269.488251	264.756744	230.511765	235.243240
8.357759	0.800000	0.000000	0.000000	0.000000	0.297700	-0.692902	-0.074711	-0.013234	250.000000	-17.158121	-2.368680	0.000000	269.526794	264.789429	230.473190	235.210556
8.359759	0.800000	0.000000	0.000000	0.000000	0.297379	-0.693958	-0.074755	-0.012886	250.000000	-17.193130	-2.371068	0.000000	269.564178	264.822052	230.435806	235.177933
